ticker,series,event_id,status,market_type,subtitle,yes_sub_title,floor_strike,cap_strike,open_time,close_time,candle_source,n_candles
KXCPI-26SEP-T0.3,KXCPI,perim_island_seized,active,binary,0.3%,Above 0.3%,0.3,,2026-02-20T15:00:00Z,2026-10-14T12:25:00Z,live,49
KXCPI-26SEP-T0.2,KXCPI,perim_island_seized,active,binary,0.2%,Above 0.2%,0.2,,2026-02-20T15:00:00Z,2026-10-14T12:25:00Z,live,49
KXCPI-26SEP-T0.1,KXCPI,perim_island_seized,active,binary,0.1%,Above 0.1%,0.1,,2026-02-20T15:00:00Z,2026-10-14T12:25:00Z,live,46
KXCPI-26SEP-T-0.1,KXCPI,perim_island_seized,active,binary,-0.1%,Above -0.1%,-0.1,,2026-02-20T15:00:00Z,2026-10-14T12:25:00Z,live,47
KXCPI-26SEP-T0.0,KXCPI,perim_island_seized,active,binary,0.0%,Above 0.0%,0,,2026-02-20T15:00:00Z,2026-10-14T12:25:00Z,live,43
KXCPI-26AUG-T0.5,KXCPI,perim_island_seized,finalized,binary,0.5%,Above 0.5%,0.5,,2026-02-20T15:00:00Z,2026-09-11T12:25:00Z,live,39
KXCPI-26AUG-T0.4,KXCPI,perim_island_seized,finalized,binary,0.4%,Above 0.4%,0.4,,2026-02-20T15:00:00Z,2026-09-11T12:25:00Z,live,42
KXCPI-26AUG-T0.3,KXCPI,perim_island_seized,finalized,binary,0.3%,Above 0.3%,0.3,,2026-02-20T15:00:00Z,2026-09-11T12:25:00Z,live,42
KXCPI-26AUG-T0.2,KXCPI,perim_island_seized,finalized,binary,0.2%,Above 0.2%,0.2,,2026-02-20T15:00:00Z,2026-09-11T12:25:00Z,live,42
KXCPI-26AUG-T0.1,KXCPI,perim_island_seized,finalized,binary,0.1%,Above 0.1%,0.1,,2026-02-20T15:00:00Z,2026-09-11T12:25:00Z,live,41
KXCPI-26AUG-T-0.1,KXCPI,perim_island_seized,finalized,binary,-0.1%,Above -0.1%,-0.1,,2026-02-20T15:00:00Z,2026-09-11T12:25:00Z,live,33
KXCPI-26AUG-T0.0,KXCPI,perim_island_seized,finalized,binary,0.0%,Above 0.0%,0,,2026-02-20T15:00:00Z,2026-09-11T12:25:00Z,live,36
KXCPI-26JUL-T0.5,KXCPI,perim_island_seized,finalized,binary,0.5%,Above 0.5%,0.5,,2026-02-20T15:00:00Z,2026-08-12T12:25:00Z,live,12
KXCPI-26JUL-T0.4,KXCPI,perim_island_seized,finalized,binary,0.4%,Above 0.4%,0.4,,2026-02-20T15:00:00Z,2026-08-12T12:25:00Z,live,12
KXCPI-26JUL-T0.3,KXCPI,perim_island_seized,finalized,binary,0.3%,Above 0.3%,0.3,,2026-02-20T15:00:00Z,2026-08-12T12:25:00Z,live,12
KXCPI-26JUL-T0.2,KXCPI,perim_island_seized,finalized,binary,0.2%,Above 0.2%,0.2,,2026-02-20T15:00:00Z,2026-08-12T12:25:00Z,live,12
KXCPI-26JUL-T0.1,KXCPI,perim_island_seized,finalized,binary,0.1%,Above 0.1%,0.1,,2026-02-20T15:00:00Z,2026-08-12T12:25:00Z,live,12
KXCPI-26JUL-T-0.1,KXCPI,perim_island_seized,finalized,binary,-0.1%,Above -0.1%,-0.1,,2026-02-20T15:00:00Z,2026-08-12T12:25:00Z,live,12
KXCPI-26JUL-T0.0,KXCPI,perim_island_seized,finalized,binary,0.0%,Above 0.0%,0,,2026-02-20T15:00:00Z,2026-08-12T12:25:00Z,live,12
KXCPICORE-26DEC-T1.0,KXCPICORE,perim_island_seized,active,binary,1.0,Above 1.0%,1,1,2026-09-18T16:00:00Z,2027-01-13T13:25:00Z,live,1
KXCPICORE-26DEC-T0.9,KXCPICORE,perim_island_seized,active,binary,0.9,Above 0.9%,0.9,0.9,2026-09-18T16:00:00Z,2027-01-13T13:25:00Z,live,1
KXCPICORE-26DEC-T0.8,KXCPICORE,perim_island_seized,active,binary,0.8,Above 0.8%,0.8,0.8,2026-09-18T16:00:00Z,2027-01-13T13:25:00Z,live,1
KXCPICORE-26DEC-T0.7,KXCPICORE,perim_island_seized,active,binary,0.7,Above 0.7%,0.7,0.7,2026-09-18T16:00:00Z,2027-01-13T13:25:00Z,live,1
KXCPICORE-26DEC-T0.6,KXCPICORE,perim_island_seized,active,binary,0.6,Above 0.6%,0.6,0.6,2026-09-18T16:00:00Z,2027-01-13T13:25:00Z,live,1
KXCPICORE-26DEC-T0.5,KXCPICORE,perim_island_seized,active,binary,0.5,Above 0.5%,0.5,0.5,2026-09-18T16:00:00Z,2027-01-13T13:25:00Z,live,1
KXCPICORE-26DEC-T0.4,KXCPICORE,perim_island_seized,active,binary,0.4,Above 0.4%,0.4,0.4,2026-09-18T16:00:00Z,2027-01-13T13:25:00Z,live,1
KXCPICORE-26DEC-T0.3,KXCPICORE,perim_island_seized,active,binary,0.3,Above 0.3%,0.3,0.3,2026-09-18T16:00:00Z,2027-01-13T13:25:00Z,live,1
KXCPICORE-26DEC-T0.2,KXCPICORE,perim_island_seized,active,binary,0.2,Above 0.2%,0.2,0.2,2026-09-18T16:00:00Z,2027-01-13T13:25:00Z,live,1
KXCPICORE-26DEC-T0.1,KXCPICORE,perim_island_seized,active,binary,0.1,Above 0.1%,0.1,0.1,2026-09-18T16:00:00Z,2027-01-13T13:25:00Z,live,1
KXCPICORE-26DEC-T0.0,KXCPICORE,perim_island_seized,active,binary,0.0,Above 0.0%,0,0,2026-09-18T16:00:00Z,2027-01-13T13:25:00Z,live,1
KXCPICORE-26NOV-T1.0,KXCPICORE,perim_island_seized,active,binary,1.0,Above 1.0%,1,1,2026-06-11T00:15:00Z,2026-12-10T13:25:00Z,live,7
KXCPICORE-26NOV-T0.9,KXCPICORE,perim_island_seized,active,binary,0.9,Above 0.9%,0.9,0.9,2026-06-11T00:15:00Z,2026-12-10T13:25:00Z,live,19
KXCPICORE-26NOV-T0.8,KXCPICORE,perim_island_seized,active,binary,0.8,Above 0.8%,0.8,0.8,2026-06-11T00:15:00Z,2026-12-10T13:25:00Z,live,21
KXCPICORE-26NOV-T0.7,KXCPICORE,perim_island_seized,active,binary,0.7,Above 0.7%,0.7,0.7,2026-06-11T00:15:00Z,2026-12-10T13:25:00Z,live,33
KXCPICORE-26NOV-T0.6,KXCPICORE,perim_island_seized,active,binary,0.6,Above 0.6%,0.6,0.6,2026-06-11T00:15:00Z,2026-12-10T13:25:00Z,live,32
KXCPICORE-26NOV-T0.5,KXCPICORE,perim_island_seized,active,binary,0.5,Above 0.5%,0.5,0.5,2026-06-11T00:15:00Z,2026-12-10T13:25:00Z,live,32
KXCPICORE-26NOV-T0.4,KXCPICORE,perim_island_seized,active,binary,0.4,Above 0.4%,0.4,0.4,2026-06-11T00:15:00Z,2026-12-10T13:25:00Z,live,34
KXCPICORE-26NOV-T0.3,KXCPICORE,perim_island_seized,active,binary,0.3,Above 0.3%,0.3,0.3,2026-06-11T00:15:00Z,2026-12-10T13:25:00Z,live,37
KXCPICORE-26NOV-T0.2,KXCPICORE,perim_island_seized,active,binary,0.2,Above 0.2%,0.2,0.2,2026-06-11T00:15:00Z,2026-12-10T13:25:00Z,live,47
KXCPICORE-26NOV-T0.1,KXCPICORE,perim_island_seized,active,binary,0.1,Above 0.1%,0.1,0.1,2026-06-11T00:15:00Z,2026-12-10T13:25:00Z,live,41
KXCPICORE-26NOV-T0.0,KXCPICORE,perim_island_seized,active,binary,0.0,Above 0.0%,0,0,2026-06-11T00:15:00Z,2026-12-10T13:25:00Z,live,32
KXCPICORE-26OCT-T1.0,KXCPICORE,perim_island_seized,active,binary,1.0,Above 1.0%,1,1,2026-06-10T20:00:00Z,2026-11-10T13:25:00Z,live,17
KXCPICORE-26OCT-T0.9,KXCPICORE,perim_island_seized,active,binary,0.9,Above 0.9%,0.9,0.9,2026-06-10T20:00:00Z,2026-11-10T13:25:00Z,live,12
KXCPICORE-26OCT-T0.8,KXCPICORE,perim_island_seized,active,binary,0.8,Above 0.8%,0.8,0.8,2026-06-10T20:00:00Z,2026-11-10T13:25:00Z,live,32
KXCPICORE-26OCT-T0.7,KXCPICORE,perim_island_seized,active,binary,0.7,Above 0.7%,0.7,0.7,2026-06-10T20:00:00Z,2026-11-10T13:25:00Z,live,35
KXCPICORE-26OCT-T0.6,KXCPICORE,perim_island_seized,active,binary,0.6,Above 0.6%,0.6,0.6,2026-06-10T20:00:00Z,2026-11-10T13:25:00Z,live,27
KXCPICORE-26OCT-T0.5,KXCPICORE,perim_island_seized,active,binary,0.5,Above 0.5%,0.5,0.5,2026-06-10T20:00:00Z,2026-11-10T13:25:00Z,live,25
KXCPICORE-26OCT-T0.4,KXCPICORE,perim_island_seized,active,binary,0.4,Above 0.4%,0.4,0.4,2026-06-10T20:00:00Z,2026-11-10T13:25:00Z,live,31
KXCPICORE-26OCT-T0.3,KXCPICORE,perim_island_seized,active,binary,0.3,Above 0.3%,0.3,0.3,2026-06-10T20:00:00Z,2026-11-10T13:25:00Z,live,34
KXCPICORE-26OCT-T0.2,KXCPICORE,perim_island_seized,active,binary,0.2,Above 0.2%,0.2,0.2,2026-06-10T20:00:00Z,2026-11-10T13:25:00Z,live,38
KXCPICORE-26OCT-T0.1,KXCPICORE,perim_island_seized,active,binary,0.1,Above 0.1%,0.1,0.1,2026-06-10T20:00:00Z,2026-11-10T13:25:00Z,live,38
KXCPICORE-26OCT-T0.0,KXCPICORE,perim_island_seized,active,binary,0.0,Above 0.0%,0,0,2026-06-10T20:00:00Z,2026-11-10T13:25:00Z,live,37
KXCPICORE-26SEP-T0.9,KXCPICORE,perim_island_seized,active,binary,0.9,Above 0.9%,0.9,0.9,2026-06-10T19:50:00Z,2026-10-14T12:25:00Z,live,1
KXCPICORE-26SEP-T0.8,KXCPICORE,perim_island_seized,active,binary,0.8,Above 0.8%,0.8,0.8,2026-06-10T19:50:00Z,2026-10-14T12:25:00Z,live,1
KXCPICORE-26SEP-T0.7,KXCPICORE,perim_island_seized,active,binary,0.7,Above 0.7%,0.7,0.7,2026-06-10T19:50:00Z,2026-10-14T12:25:00Z,live,30
KXCPICORE-26SEP-T0.6,KXCPICORE,perim_island_seized,active,binary,0.6,Above 0.6%,0.6,0.6,2026-06-10T19:50:00Z,2026-10-14T12:25:00Z,live,22
KXCPICORE-26SEP-T0.5,KXCPICORE,perim_island_seized,active,binary,0.5,Above 0.5%,0.5,0.5,2026-06-10T19:50:00Z,2026-10-14T12:25:00Z,live,22
KXCPICORE-26SEP-T0.4,KXCPICORE,perim_island_seized,active,binary,0.4,Above 0.4%,0.4,0.4,2026-06-10T19:50:00Z,2026-10-14T12:25:00Z,live,31
KXCPICORE-26SEP-T0.3,KXCPICORE,perim_island_seized,active,binary,0.3,Above 0.3%,0.3,0.3,2026-06-10T19:50:00Z,2026-10-14T12:25:00Z,live,33
KXCPICORE-26SEP-T0.2,KXCPICORE,perim_island_seized,active,binary,0.2,Above 0.2%,0.2,0.2,2026-06-10T19:50:00Z,2026-10-14T12:25:00Z,live,40
KXCPICORE-26SEP-T0.1,KXCPICORE,perim_island_seized,active,binary,0.1,Above 0.1%,0.1,0.1,2026-06-10T19:50:00Z,2026-10-14T12:25:00Z,live,37
KXCPICORE-26SEP-T0.0,KXCPICORE,perim_island_seized,active,binary,0.0,Above 0.0%,0,0,2026-06-10T19:50:00Z,2026-10-14T12:25:00Z,live,33
KXCPICORE-26AUG-T1.0,KXCPICORE,perim_island_seized,finalized,binary,1.0,Above 1.0%,1,1,2026-06-10T18:30:00Z,2026-09-11T12:25:00Z,live,3
KXCPICORE-26AUG-T0.9,KXCPICORE,perim_island_seized,finalized,binary,0.9,Above 0.9%,0.9,0.9,2026-06-10T18:30:00Z,2026-09-11T12:25:00Z,live,6
KXCPICORE-26AUG-T0.8,KXCPICORE,perim_island_seized,finalized,binary,0.8,Above 0.8%,0.8,0.8,2026-06-10T18:30:00Z,2026-09-11T12:25:00Z,live,34
KXCPICORE-26AUG-T0.7,KXCPICORE,perim_island_seized,finalized,binary,0.7,Above 0.7%,0.7,0.7,2026-06-10T18:30:00Z,2026-09-11T12:25:00Z,live,33
KXCPICORE-26AUG-T0.6,KXCPICORE,perim_island_seized,finalized,binary,0.6,Above 0.6%,0.6,0.6,2026-06-10T18:30:00Z,2026-09-11T12:25:00Z,live,34
KXCPICORE-26AUG-T0.5,KXCPICORE,perim_island_seized,finalized,binary,0.5,Above 0.5%,0.5,0.5,2026-06-10T18:30:00Z,2026-09-11T12:25:00Z,live,34
KXCPICORE-26AUG-T0.4,KXCPICORE,perim_island_seized,finalized,binary,0.4,Above 0.4%,0.4,0.4,2026-06-10T18:30:00Z,2026-09-11T12:25:00Z,live,24
KXCPICORE-26AUG-T0.3,KXCPICORE,perim_island_seized,finalized,binary,0.3,Above 0.3%,0.3,0.3,2026-06-10T18:30:00Z,2026-09-11T12:25:00Z,live,35
KXCPICORE-26AUG-T0.2,KXCPICORE,perim_island_seized,finalized,binary,0.2,Above 0.2%,0.2,0.2,2026-06-10T18:30:00Z,2026-09-11T12:25:00Z,live,41
KXCPICORE-26AUG-T0.1,KXCPICORE,perim_island_seized,finalized,binary,0.1,Above 0.1%,0.1,0.1,2026-06-10T18:30:00Z,2026-09-11T12:25:00Z,live,35
KXCPICORE-26AUG-T0.0,KXCPICORE,perim_island_seized,finalized,binary,0.0,Above 0.0%,0,0,2026-06-10T18:30:00Z,2026-09-11T12:25:00Z,live,36
KXCPICORE-26JUL-T1.0,KXCPICORE,perim_island_seized,finalized,binary,1.0,Above 1.0%,1,1,2026-05-12T16:00:00Z,2026-08-12T12:25:00Z,live,12
KXCPICORE-26JUL-T0.9,KXCPICORE,perim_island_seized,finalized,binary,0.9,Above 0.9%,0.9,0.9,2026-05-12T16:00:00Z,2026-08-12T12:25:00Z,live,12
KXCPICORE-26JUL-T0.8,KXCPICORE,perim_island_seized,finalized,binary,0.8,Above 0.8%,0.8,0.8,2026-05-12T16:00:00Z,2026-08-12T12:25:00Z,live,7
KXCPICORE-26JUL-T0.7,KXCPICORE,perim_island_seized,finalized,binary,0.7,Above 0.7%,0.7,0.7,2026-05-12T16:00:00Z,2026-08-12T12:25:00Z,live,12
KXCPICORE-26JUL-T0.6,KXCPICORE,perim_island_seized,finalized,binary,0.6,Above 0.6%,0.6,0.6,2026-05-12T16:00:00Z,2026-08-12T12:25:00Z,live,12
KXCPICORE-26JUL-T0.5,KXCPICORE,perim_island_seized,finalized,binary,0.5,Above 0.5%,0.5,0.5,2026-05-12T16:00:00Z,2026-08-12T12:25:00Z,live,12
KXCPICORE-26JUL-T0.4,KXCPICORE,perim_island_seized,finalized,binary,0.4,Above 0.4%,0.4,0.4,2026-05-12T16:00:00Z,2026-08-12T12:25:00Z,live,12
KXCPICORE-26JUL-T0.3,KXCPICORE,perim_island_seized,finalized,binary,0.3,Above 0.3%,0.3,0.3,2026-05-12T16:00:00Z,2026-08-12T12:25:00Z,live,11
KXCPICORE-26JUL-T0.2,KXCPICORE,perim_island_seized,finalized,binary,0.2,Above 0.2%,0.2,0.2,2026-05-12T16:00:00Z,2026-08-12T12:25:00Z,live,12
KXCPICORE-26JUL-T0.1,KXCPICORE,perim_island_seized,finalized,binary,0.1,Above 0.1%,0.1,0.1,2026-05-12T16:00:00Z,2026-08-12T12:25:00Z,live,12
KXCPICORE-26JUL-T0.0,KXCPICORE,perim_island_seized,finalized,binary,0.0,Above 0.0%,0,0,2026-05-12T16:00:00Z,2026-08-12T12:25:00Z,live,12
KXFED-27APR-T6.00,KXFED,perim_island_seized,active,binary,6.00%,Above 6.00%,6,,2026-09-18T15:00:00Z,2027-04-28T17:55:00Z,live,1
KXFED-27APR-T5.75,KXFED,perim_island_seized,active,binary,5.75%,Above 5.75%,5.75,,2026-09-18T15:00:00Z,2027-04-28T17:55:00Z,live,1
KXFED-27APR-T5.50,KXFED,perim_island_seized,active,binary,5.50%,Above 5.50%,5.5,,2026-09-18T15:00:00Z,2027-04-28T17:55:00Z,live,1
KXFED-27APR-T5.25,KXFED,perim_island_seized,active,binary,5.25%,Above 5.25%,5.25,,2026-09-18T15:00:00Z,2027-04-28T17:55:00Z,live,1
KXFED-27APR-T5.00,KXFED,perim_island_seized,active,binary,5.00%,Above 5.00%,5,,2026-09-18T15:00:00Z,2027-04-28T17:55:00Z,live,1
KXFED-27APR-T4.75,KXFED,perim_island_seized,active,binary,4.75%,Above 4.75%,4.75,,2026-09-18T15:00:00Z,2027-04-28T17:55:00Z,live,1
KXFED-27APR-T4.50,KXFED,perim_island_seized,active,binary,4.50%,Above 4.50%,4.5,,2026-09-18T15:00:00Z,2027-04-28T17:55:00Z,live,1
KXFED-27MAR-T6.00,KXFED,perim_island_seized,active,binary,6.00%,Above 6.00%,6,,2026-09-18T15:00:00Z,2027-03-17T17:55:00Z,live,1
KXFED-27MAR-T5.75,KXFED,perim_island_seized,active,binary,5.75%,Above 5.75%,5.75,,2026-09-18T15:00:00Z,2027-03-17T17:55:00Z,live,1
KXFED-27MAR-T5.50,KXFED,perim_island_seized,active,binary,5.50%,Above 5.50%,5.5,,2026-09-18T15:00:00Z,2027-03-17T17:55:00Z,live,1
KXFED-27MAR-T5.25,KXFED,perim_island_seized,active,binary,5.25%,Above 5.25%,5.25,,2026-09-18T15:00:00Z,2027-03-17T17:55:00Z,live,1
KXFED-27MAR-T5.00,KXFED,perim_island_seized,active,binary,5.00%,Above 5.00%,5,,2026-09-18T15:00:00Z,2027-03-17T17:55:00Z,live,1
KXFED-27MAR-T4.75,KXFED,perim_island_seized,active,binary,4.75%,Above 4.75%,4.75,,2026-09-18T15:00:00Z,2027-03-17T17:55:00Z,live,1
KXFED-27MAR-T4.50,KXFED,perim_island_seized,active,binary,4.50%,Above 4.50%,4.5,,2026-09-18T15:00:00Z,2027-03-17T17:55:00Z,live,1
KXFED-27JAN-T6.00,KXFED,perim_island_seized,active,binary,6.00%,Above 6.00%,6,,2026-09-18T15:00:00Z,2027-01-27T18:55:00Z,live,1
KXFED-27JAN-T5.75,KXFED,perim_island_seized,active,binary,5.75%,Above 5.75%,5.75,,2026-09-18T15:00:00Z,2027-01-27T18:55:00Z,live,1
KXFED-27JAN-T5.50,KXFED,perim_island_seized,active,binary,5.50%,Above 5.50%,5.5,,2026-09-18T15:00:00Z,2027-01-27T18:55:00Z,live,1
KXFED-27JAN-T5.25,KXFED,perim_island_seized,active,binary,5.25%,Above 5.25%,5.25,,2026-09-18T15:00:00Z,2027-01-27T18:55:00Z,live,1
KXFED-27JAN-T5.00,KXFED,perim_island_seized,active,binary,5.00%,Above 5.00%,5,,2026-09-18T15:00:00Z,2027-01-27T18:55:00Z,live,1
KXFED-27JAN-T4.75,KXFED,perim_island_seized,active,binary,4.75%,Above 4.75%,4.75,,2026-09-18T15:00:00Z,2027-01-27T18:55:00Z,live,1
KXFED-27JAN-T4.50,KXFED,perim_island_seized,active,binary,4.50%,Above 4.50%,4.5,,2026-09-18T15:00:00Z,2027-01-27T18:55:00Z,live,1
KXFED-28JAN-T6.00,KXFED,perim_island_seized,active,binary,6.00%,Above 6.00%,6,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T5.75,KXFED,perim_island_seized,active,binary,5.75%,Above 5.75%,5.75,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T5.50,KXFED,perim_island_seized,active,binary,5.50%,Above 5.50%,5.5,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T5.25,KXFED,perim_island_seized,active,binary,5.25%,Above 5.25%,5.25,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T5.00,KXFED,perim_island_seized,active,binary,5.00%,Above 5.00%,5,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T4.75,KXFED,perim_island_seized,active,binary,4.75%,Above 4.75%,4.75,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T4.50,KXFED,perim_island_seized,active,binary,4.50%,Above 4.50%,4.5,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T4.25,KXFED,perim_island_seized,active,binary,4.25%,Above 4.25%,4.25,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T4.00,KXFED,perim_island_seized,active,binary,4.00%,Above 4.00%,4,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T3.75,KXFED,perim_island_seized,active,binary,3.75%,Above 3.75%,3.75,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T3.50,KXFED,perim_island_seized,active,binary,3.50%,Above 3.50%,3.5,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T3.25,KXFED,perim_island_seized,active,binary,3.25%,Above 3.25%,3.25,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T3.00,KXFED,perim_island_seized,active,binary,3.00%,Above 3.00%,3,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T2.75,KXFED,perim_island_seized,active,binary,2.75%,Above 2.75%,2.75,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T2.50,KXFED,perim_island_seized,active,binary,2.50%,Above 2.50%,2.5,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T2.25,KXFED,perim_island_seized,active,binary,2.25%,Above 2.25%,2.25,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T2.00,KXFED,perim_island_seized,active,binary,2.00%,Above 2.00%,2,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T1.75,KXFED,perim_island_seized,active,binary,1.75%,Above 1.75%,1.75,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T1.50,KXFED,perim_island_seized,active,binary,1.50%,Above 1.50%,1.5,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T1.25,KXFED,perim_island_seized,active,binary,1.25%,Above 1.25%,1.25,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T1.00,KXFED,perim_island_seized,active,binary,1.00%,Above 1.00%,1,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T0.75,KXFED,perim_island_seized,active,binary,0.75%,Above 0.75%,0.75,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T0.50,KXFED,perim_island_seized,active,binary,0.50%,Above 0.50%,0.5,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T0.25,KXFED,perim_island_seized,active,binary,0.25%,Above 0.25%,0.25,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-28JAN-T0.00,KXFED,perim_island_seized,active,binary,0.00%,Above 0.00%,0,,2026-09-18T15:00:00Z,2028-01-26T18:55:00Z,live,1
KXFED-27DEC-T6.00,KXFED,perim_island_seized,active,binary,6.00%,Above 6.00%,6,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T5.75,KXFED,perim_island_seized,active,binary,5.75%,Above 5.75%,5.75,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T5.50,KXFED,perim_island_seized,active,binary,5.50%,Above 5.50%,5.5,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T5.25,KXFED,perim_island_seized,active,binary,5.25%,Above 5.25%,5.25,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T5.00,KXFED,perim_island_seized,active,binary,5.00%,Above 5.00%,5,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T4.75,KXFED,perim_island_seized,active,binary,4.75%,Above 4.75%,4.75,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T4.50,KXFED,perim_island_seized,active,binary,4.50%,Above 4.50%,4.5,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T4.25,KXFED,perim_island_seized,active,binary,4.25%,Above 4.25%,4.25,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T4.00,KXFED,perim_island_seized,active,binary,4.00%,Above 4.00%,4,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T3.75,KXFED,perim_island_seized,active,binary,3.75%,Above 3.75%,3.75,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T3.50,KXFED,perim_island_seized,active,binary,3.50%,Above 3.50%,3.5,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T3.25,KXFED,perim_island_seized,active,binary,3.25%,Above 3.25%,3.25,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T3.00,KXFED,perim_island_seized,active,binary,3.00%,Above 3.00%,3,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T2.75,KXFED,perim_island_seized,active,binary,2.75%,Above 2.75%,2.75,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T2.50,KXFED,perim_island_seized,active,binary,2.50%,Above 2.50%,2.5,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T2.25,KXFED,perim_island_seized,active,binary,2.25%,Above 2.25%,2.25,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T2.00,KXFED,perim_island_seized,active,binary,2.00%,Above 2.00%,2,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T1.75,KXFED,perim_island_seized,active,binary,1.75%,Above 1.75%,1.75,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T1.50,KXFED,perim_island_seized,active,binary,1.50%,Above 1.50%,1.5,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T1.25,KXFED,perim_island_seized,active,binary,1.25%,Above 1.25%,1.25,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T1.00,KXFED,perim_island_seized,active,binary,1.00%,Above 1.00%,1,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T0.75,KXFED,perim_island_seized,active,binary,0.75%,Above 0.75%,0.75,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T0.50,KXFED,perim_island_seized,active,binary,0.50%,Above 0.50%,0.5,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T0.25,KXFED,perim_island_seized,active,binary,0.25%,Above 0.25%,0.25,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27DEC-T0.00,KXFED,perim_island_seized,active,binary,0.00%,Above 0.00%,0,,2026-09-18T15:00:00Z,2027-12-08T18:55:00Z,live,1
KXFED-27OCT-T6.00,KXFED,perim_island_seized,active,binary,6.00%,Above 6.00%,6,,2026-09-18T15:00:00Z,2027-10-27T17:55:00Z,live,1
KXFED-27OCT-T5.75,KXFED,perim_island_seized,active,binary,5.75%,Above 5.75%,5.75,,2026-09-18T15:00:00Z,2027-10-27T17:55:00Z,live,1
